Experiment-number, TP, FN, FP, TN, Precision, Recall, F-score, Accuracy, Miss-rate, Fall-out-rate
65,116,48,23,141,0.834532374100719,0.707317073170732,0.765676567656766,0.783536585365854,0.186770428015564,0.140243902439024
66,102,62,37,127,0.733812949640288,0.621951219512195,0.673267326732673,0.698170731707317,0.270742358078603,0.225609756097561
67,129,35,35,129,0.786585365853659,0.786585365853659,0.786585365853659,0.786585365853659,0.135658914728682,0.213414634146341
68,114,50,28,136,0.802816901408451,0.695121951219512,0.745098039215686,0.76219512195122,0.2,0.170731707317073
69,107,57,40,124,0.727891156462585,0.652439024390244,0.688102893890675,0.704268292682927,0.246753246753247,0.24390243902439
70,109,55,33,131,0.767605633802817,0.664634146341463,0.712418300653595,0.731707317073171,0.229166666666667,0.201219512195122
71,113,51,38,126,0.748344370860927,0.689024390243902,0.717460317460317,0.728658536585366,0.213389121338912,0.231707317073171
72,115,49,35,129,0.766666666666667,0.701219512195122,0.732484076433121,0.74390243902439,0.200819672131148,0.213414634146341
73,94,70,33,131,0.740157480314961,0.573170731707317,0.646048109965636,0.685975609756098,0.311111111111111,0.201219512195122
74,100,64,36,128,0.735294117647059,0.609756097560976,0.666666666666667,0.695121951219512,0.280701754385965,0.219512195121951
75,113,51,35,129,0.763513513513513,0.689024390243902,0.724358974358974,0.73780487804878,0.210743801652893,0.213414634146341
76,119,45,39,125,0.753164556962025,0.725609756097561,0.739130434782609,0.74390243902439,0.184426229508197,0.23780487804878
77,122,42,31,133,0.797385620915033,0.74390243902439,0.769716088328076,0.777439024390244,0.164705882352941,0.189024390243902
78,118,46,42,122,0.7375,0.719512195121951,0.728395061728395,0.731707317073171,0.191666666666667,0.25609756097561
79,107,57,29,135,0.786764705882353,0.652439024390244,0.713333333333333,0.73780487804878,0.235537190082645,0.176829268292683
80,99,65,29,135,0.7734375,0.603658536585366,0.678082191780822,0.713414634146341,0.277777777777778,0.176829268292683
81,106,58,35,129,0.75177304964539,0.646341463414634,0.695081967213115,0.716463414634146,0.246808510638298,0.213414634146341
82,118,46,34,130,0.776315789473684,0.719512195121951,0.746835443037975,0.75609756097561,0.185483870967742,0.207317073170732
83,115,49,30,134,0.793103448275862,0.701219512195122,0.744336569579288,0.759146341463415,0.196787148594378,0.182926829268293
84,107,57,33,131,0.764285714285714,0.652439024390244,0.703947368421053,0.725609756097561,0.239495798319328,0.201219512195122
85,121,43,33,131,0.785714285714286,0.73780487804878,0.761006289308176,0.768292682926829,0.170634920634921,0.201219512195122
86,110,54,28,136,0.797101449275362,0.670731707317073,0.728476821192053,0.75,0.219512195121951,0.170731707317073
87,107,57,37,127,0.743055555555556,0.652439024390244,0.694805194805195,0.713414634146341,0.243589743589744,0.225609756097561
88,112,52,33,131,0.772413793103448,0.682926829268293,0.724919093851133,0.740853658536585,0.213991769547325,0.201219512195122
89,109,55,41,123,0.726666666666667,0.664634146341463,0.694267515923567,0.707317073170732,0.237068965517241,0.25
90,104,60,34,130,0.753623188405797,0.634146341463415,0.688741721854305,0.713414634146341,0.256410256410256,0.207317073170732
91,116,48,33,131,0.778523489932886,0.707317073170732,0.741214057507987,0.753048780487805,0.194331983805668,0.201219512195122
92,98,66,29,135,0.771653543307087,0.597560975609756,0.673539518900344,0.710365853658537,0.283261802575107,0.176829268292683
93,106,58,32,132,0.768115942028985,0.646341463414634,0.701986754966887,0.725609756097561,0.243697478991597,0.195121951219512
94,109,55,30,134,0.784172661870504,0.664634146341463,0.71947194719472,0.740853658536585,0.226337448559671,0.182926829268293
95,111,53,30,134,0.787234042553192,0.676829268292683,0.727868852459016,0.746951219512195,0.216326530612245,0.182926829268293
96,119,45,35,129,0.772727272727273,0.725609756097561,0.748427672955975,0.75609756097561,0.181451612903226,0.213414634146341
97,115,49,31,133,0.787671232876712,0.701219512195122,0.741935483870968,0.75609756097561,0.19758064516129,0.189024390243902
98,112,52,35,129,0.761904761904762,0.682926829268293,0.720257234726688,0.734756097560976,0.215767634854772,0.213414634146341
99,112,52,35,129,0.761904761904762,0.682926829268293,0.720257234726688,0.734756097560976,0.215767634854772,0.213414634146341
100,109,55,32,132,0.773049645390071,0.664634146341463,0.714754098360656,0.734756097560976,0.228215767634855,0.195121951219512
