Experiment-number, TP, FN, FP, TN, Precision, Recall, F-score, Accuracy, Miss-rate, Fall-out-rate
56,118,46,41,123,0.742138364779874,0.719512195121951,0.730650154798762,0.734756097560976,0.190871369294606,0.25
57,110,54,48,116,0.69620253164557,0.670731707317073,0.683229813664596,0.689024390243902,0.238938053097345,0.292682926829268
58,111,53,47,117,0.70253164556962,0.676829268292683,0.68944099378882,0.695121951219512,0.232456140350877,0.286585365853659
59,113,51,50,114,0.693251533742331,0.689024390243902,0.691131498470948,0.692073170731707,0.224669603524229,0.304878048780488
60,115,49,43,121,0.727848101265823,0.701219512195122,0.714285714285714,0.719512195121951,0.207627118644068,0.26219512195122
61,113,51,46,118,0.710691823899371,0.689024390243902,0.69969040247678,0.704268292682927,0.220779220779221,0.280487804878049
62,108,56,54,110,0.666666666666667,0.658536585365854,0.662576687116564,0.664634146341463,0.256880733944954,0.329268292682927
63,120,44,56,108,0.681818181818182,0.731707317073171,0.705882352941177,0.695121951219512,0.192982456140351,0.341463414634146
64,110,54,45,119,0.709677419354839,0.670731707317073,0.689655172413793,0.698170731707317,0.235807860262009,0.274390243902439
65,128,36,53,111,0.707182320441989,0.780487804878049,0.742028985507246,0.728658536585366,0.150627615062762,0.323170731707317
66,115,49,41,123,0.737179487179487,0.701219512195122,0.71875,0.725609756097561,0.205882352941176,0.25
67,106,58,41,123,0.72108843537415,0.646341463414634,0.681672025723473,0.698170731707317,0.253275109170306,0.25
68,120,44,48,116,0.714285714285714,0.731707317073171,0.72289156626506,0.719512195121951,0.186440677966102,0.292682926829268
69,105,59,41,123,0.719178082191781,0.640243902439024,0.67741935483871,0.695121951219512,0.258771929824561,0.25
70,111,53,43,121,0.720779220779221,0.676829268292683,0.69811320754717,0.707317073170732,0.228448275862069,0.26219512195122
71,111,53,42,122,0.725490196078431,0.676829268292683,0.700315457413249,0.710365853658537,0.227467811158798,0.25609756097561
72,116,48,56,108,0.674418604651163,0.707317073170732,0.69047619047619,0.682926829268293,0.214285714285714,0.341463414634146
73,106,58,53,111,0.666666666666667,0.646341463414634,0.656346749226006,0.661585365853659,0.267281105990783,0.323170731707317
74,114,50,60,104,0.655172413793103,0.695121951219512,0.674556213017751,0.664634146341463,0.229357798165138,0.365853658536585
75,98,66,47,117,0.675862068965517,0.597560975609756,0.634304207119741,0.655487804878049,0.306976744186047,0.286585365853659
76,99,65,31,133,0.761538461538461,0.603658536585366,0.673469387755102,0.707317073170732,0.280172413793103,0.189024390243902
77,122,42,36,128,0.772151898734177,0.74390243902439,0.757763975155279,0.76219512195122,0.168,0.219512195121951
78,123,41,56,108,0.687150837988827,0.75,0.717201166180758,0.704268292682927,0.177489177489178,0.341463414634146
79,115,49,41,123,0.737179487179487,0.701219512195122,0.71875,0.725609756097561,0.205882352941176,0.25
80,120,44,36,128,0.769230769230769,0.731707317073171,0.75,0.75609756097561,0.17741935483871,0.219512195121951
81,105,59,50,114,0.67741935483871,0.640243902439024,0.658307210031348,0.667682926829268,0.269406392694064,0.304878048780488
82,116,48,43,121,0.729559748427673,0.707317073170732,0.718266253869969,0.722560975609756,0.20253164556962,0.26219512195122
83,109,55,44,120,0.712418300653595,0.664634146341463,0.687697160883281,0.698170731707317,0.240174672489083,0.268292682926829
84,90,74,40,124,0.692307692307692,0.548780487804878,0.612244897959184,0.652439024390244,0.345794392523364,0.24390243902439
85,108,56,40,124,0.72972972972973,0.658536585365854,0.692307692307692,0.707317073170732,0.241379310344828,0.24390243902439
86,109,55,46,118,0.703225806451613,0.664634146341463,0.683385579937304,0.692073170731707,0.242290748898678,0.280487804878049
87,114,50,49,115,0.699386503067485,0.695121951219512,0.697247706422018,0.698170731707317,0.218340611353712,0.298780487804878
88,109,55,45,119,0.707792207792208,0.664634146341463,0.685534591194969,0.695121951219512,0.241228070175439,0.274390243902439
89,117,47,45,119,0.722222222222222,0.713414634146341,0.717791411042945,0.719512195121951,0.199152542372881,0.274390243902439
90,105,59,51,113,0.673076923076923,0.640243902439024,0.65625,0.664634146341463,0.270642201834862,0.310975609756098
91,110,54,47,117,0.700636942675159,0.670731707317073,0.685358255451713,0.692073170731707,0.237885462555066,0.286585365853659
92,102,62,38,126,0.728571428571429,0.621951219512195,0.671052631578947,0.695121951219512,0.271929824561404,0.231707317073171
93,109,55,42,122,0.721854304635762,0.664634146341463,0.692063492063492,0.704268292682927,0.238095238095238,0.25609756097561
94,108,56,55,109,0.662576687116564,0.658536585365854,0.660550458715596,0.661585365853659,0.258064516129032,0.335365853658537
95,131,33,54,110,0.708108108108108,0.798780487804878,0.750716332378224,0.734756097560976,0.136929460580913,0.329268292682927
96,122,42,44,120,0.734939759036145,0.74390243902439,0.739393939393939,0.73780487804878,0.173553719008264,0.268292682926829
97,107,57,38,126,0.737931034482759,0.652439024390244,0.692556634304207,0.710365853658537,0.244635193133047,0.231707317073171
98,112,52,39,125,0.741721854304636,0.682926829268293,0.711111111111111,0.722560975609756,0.219409282700422,0.23780487804878
99,113,51,41,123,0.733766233766234,0.689024390243902,0.710691823899371,0.719512195121951,0.216101694915254,0.25
100,106,58,54,110,0.6625,0.646341463414634,0.654320987654321,0.658536585365854,0.268518518518519,0.329268292682927
