"","Method","Accuracy"
"1591","Decision Tree",0.753048780487805
"1592","Decision Tree",0.740853658536585
"1593","Decision Tree",0.707317073170732
"1594","Decision Tree",0.734756097560976
"1595","Decision Tree",0.731707317073171
"1596","Decision Tree",0.695121951219512
"1597","Decision Tree",0.771341463414634
"1598","Decision Tree",0.74390243902439
"1599","Decision Tree",0.740853658536585
"1600","Decision Tree",0.74390243902439
"1601","Decision Tree",0.75
"1602","Decision Tree",0.725609756097561
"1603","Decision Tree",0.746951219512195
"1604","Decision Tree",0.75
"1605","Decision Tree",0.725609756097561
"1606","Decision Tree",0.777439024390244
"1607","Decision Tree",0.765243902439024
"1608","Decision Tree",0.734756097560976
"1609","Decision Tree",0.740853658536585
"1610","Decision Tree",0.734756097560976
"1611","Decision Tree",0.74390243902439
"1612","Decision Tree",0.75609756097561
"1613","Decision Tree",0.731707317073171
"1614","Decision Tree",0.765243902439024
"1615","Decision Tree",0.759146341463415
"1616","Decision Tree",0.740853658536585
"1617","Decision Tree",0.792682926829268
"1618","Decision Tree",0.701219512195122
"1619","Decision Tree",0.728658536585366
"1620","Decision Tree",0.789634146341463
"1621","Decision Tree",0.75609756097561
"1622","Decision Tree",0.759146341463415
"1623","Decision Tree",0.76219512195122
"1624","Decision Tree",0.746951219512195
"1625","Decision Tree",0.765243902439024
"1626","Decision Tree",0.765243902439024
"1627","Decision Tree",0.786585365853659
"1628","Decision Tree",0.679878048780488
"1629","Decision Tree",0.728658536585366
"1630","Decision Tree",0.725609756097561
"1631","Decision Tree",0.753048780487805
"1632","Decision Tree",0.73780487804878
"1633","Decision Tree",0.786585365853659
"1634","Decision Tree",0.75609756097561
"1635","Decision Tree",0.734756097560976
"1636","Decision Tree",0.765243902439024
"1637","Decision Tree",0.759146341463415
"1638","Decision Tree",0.731707317073171
"1639","Decision Tree",0.728658536585366
"1640","Decision Tree",0.719512195121951
"1641","Decision Tree",0.774390243902439
"1642","Decision Tree",0.783536585365854
"1643","Decision Tree",0.74390243902439
"1644","Decision Tree",0.728658536585366
"1645","Decision Tree",0.765243902439024
"1646","Decision Tree",0.746951219512195
"1647","Decision Tree",0.759146341463415
"1648","Decision Tree",0.73780487804878
"1649","Decision Tree",0.765243902439024
"1650","Decision Tree",0.75609756097561
"1651","Decision Tree",0.74390243902439
"1652","Decision Tree",0.789634146341463
"1653","Decision Tree",0.698170731707317
"1654","Decision Tree",0.74390243902439
"1655","Decision Tree",0.713414634146341
"1656","Decision Tree",0.698170731707317
"1657","Decision Tree",0.771341463414634
"1658","Decision Tree",0.722560975609756
"1659","Decision Tree",0.710365853658537
"1660","Decision Tree",0.768292682926829
"1661","Decision Tree",0.746951219512195
"1662","Decision Tree",0.725609756097561
"1663","Decision Tree",0.76219512195122
"1664","Decision Tree",0.771341463414634
"1665","Decision Tree",0.73780487804878
"1666","Decision Tree",0.75
"1667","Decision Tree",0.759146341463415
"1668","Decision Tree",0.740853658536585
"1669","Decision Tree",0.774390243902439
"1670","Decision Tree",0.768292682926829
"1671","Decision Tree",0.765243902439024
"1672","Decision Tree",0.704268292682927
"1673","Decision Tree",0.725609756097561
"1674","Decision Tree",0.74390243902439
"1675","Decision Tree",0.731707317073171
"1676","Decision Tree",0.75
"1677","Decision Tree",0.792682926829268
"1678","Decision Tree",0.74390243902439
"1679","Decision Tree",0.804878048780488
"1680","Decision Tree",0.768292682926829
"1681","Decision Tree",0.740853658536585
"1682","Decision Tree",0.740853658536585
"1683","Decision Tree",0.771341463414634
"1684","Decision Tree",0.740853658536585
"1685","Decision Tree",0.728658536585366
"1686","Decision Tree",0.710365853658537
"1687","Decision Tree",0.753048780487805
"1688","Decision Tree",0.765243902439024
"1689","Decision Tree",0.76219512195122
"1690","Decision Tree",0.725609756097561
"1691","Decision Tree",0.765243902439024
"1692","Decision Tree",0.713414634146341
"1693","Decision Tree",0.728658536585366
"1694","Decision Tree",0.728658536585366
"1695","Decision Tree",0.780487804878049
"1696","Decision Tree",0.75609756097561
"1697","Decision Tree",0.759146341463415
"1698","Decision Tree",0.740853658536585
"1699","Decision Tree",0.734756097560976
"1700","Decision Tree",0.716463414634146
"1701","Decision Tree",0.75609756097561
"1702","Decision Tree",0.731707317073171
"1703","Decision Tree",0.771341463414634
"1704","Decision Tree",0.728658536585366
"1705","Decision Tree",0.725609756097561
"1706","Decision Tree",0.734756097560976
"1707","Decision Tree",0.76219512195122
"1708","Decision Tree",0.734756097560976
"1709","Decision Tree",0.771341463414634
"1710","Decision Tree",0.783536585365854
"1711","Decision Tree",0.728658536585366
"1712","Decision Tree",0.728658536585366
"1713","Decision Tree",0.74390243902439
"1714","Decision Tree",0.771341463414634
"1715","Decision Tree",0.713414634146341
"1716","Decision Tree",0.722560975609756
"1717","Decision Tree",0.740853658536585
"1718","Decision Tree",0.771341463414634
"1719","Decision Tree",0.728658536585366
"1720","Decision Tree",0.759146341463415
"1721","Decision Tree",0.759146341463415
"1722","Decision Tree",0.716463414634146
"1723","Decision Tree",0.701219512195122
"1724","Decision Tree",0.740853658536585
"1725","Decision Tree",0.771341463414634
"1726","Decision Tree",0.771341463414634
"1727","Decision Tree",0.73780487804878
"1728","Decision Tree",0.76219512195122
"1729","Decision Tree",0.731707317073171
"1730","Decision Tree",0.713414634146341
"1731","Decision Tree",0.716463414634146
"1732","Decision Tree",0.728658536585366
"1733","Decision Tree",0.783536585365854
"1734","Decision Tree",0.75
"1735","Decision Tree",0.75
"1736","Decision Tree",0.710365853658537
"1737","Decision Tree",0.774390243902439
"1738","Decision Tree",0.746951219512195
"1739","Decision Tree",0.725609756097561
"1740","Decision Tree",0.722560975609756
"1741","Decision Tree",0.734756097560976
"1742","Decision Tree",0.75609756097561
"1743","Decision Tree",0.704268292682927
"1744","Decision Tree",0.753048780487805
"1745","Decision Tree",0.734756097560976
"1746","Decision Tree",0.731707317073171
"1747","Decision Tree",0.731707317073171
"1748","Decision Tree",0.713414634146341
"1749","Decision Tree",0.753048780487805
"1750","Decision Tree",0.75
"1751","Decision Tree",0.780487804878049
"1752","Decision Tree",0.768292682926829
"1753","Decision Tree",0.75
"1754","Decision Tree",0.734756097560976
"1755","Decision Tree",0.713414634146341
"1756","Decision Tree",0.759146341463415
"1757","Decision Tree",0.734756097560976
"1758","Decision Tree",0.75
"1759","Decision Tree",0.759146341463415
"1760","Decision Tree",0.740853658536585
"1761","Decision Tree",0.728658536585366
"1762","Decision Tree",0.734756097560976
"1763","Decision Tree",0.725609756097561
"1764","Decision Tree",0.765243902439024
"1765","Decision Tree",0.75
"1766","Decision Tree",0.716463414634146
"1767","Decision Tree",0.713414634146341
"1768","Decision Tree",0.753048780487805
"1769","Decision Tree",0.76219512195122
"1770","Decision Tree",0.76219512195122
"1771","Decision Tree",0.740853658536585
"1772","Decision Tree",0.740853658536585
"1773","Decision Tree",0.75
"1774","Decision Tree",0.75609756097561
"1775","Decision Tree",0.731707317073171
"1776","Decision Tree",0.753048780487805
"1777","Decision Tree",0.740853658536585
"1778","Decision Tree",0.768292682926829
"1779","Decision Tree",0.725609756097561
"1780","Decision Tree",0.746951219512195
"1781","Decision Tree",0.728658536585366
"1782","Decision Tree",0.774390243902439
"1783","Decision Tree",0.740853658536585
"1784","Decision Tree",0.740853658536585
"1785","Decision Tree",0.701219512195122
"1786","Decision Tree",0.75
"1787","Decision Tree",0.740853658536585
"1788","Decision Tree",0.692073170731707
"1789","Decision Tree",0.75
"1790","Decision Tree",0.731707317073171
"1791","Decision Tree",0.783536585365854
"1792","Decision Tree",0.768292682926829
"1793","Decision Tree",0.716463414634146
"1794","Decision Tree",0.746951219512195
"1795","Decision Tree",0.731707317073171
"1796","Decision Tree",0.753048780487805
"1797","Decision Tree",0.73780487804878
"1798","Decision Tree",0.746951219512195
"1799","Decision Tree",0.765243902439024
"1800","Decision Tree",0.710365853658537
"1801","Decision Tree",0.768292682926829
"1802","Decision Tree",0.73780487804878
"1803","Decision Tree",0.719512195121951
"1804","Decision Tree",0.765243902439024
"1805","Decision Tree",0.725609756097561
"1806","Decision Tree",0.759146341463415
"1807","Decision Tree",0.734756097560976
"1808","Decision Tree",0.75609756097561
"1809","Decision Tree",0.719512195121951
"1810","Decision Tree",0.76219512195122
"1811","Decision Tree",0.746951219512195
"1812","Decision Tree",0.740853658536585
"1813","Decision Tree",0.73780487804878
"1814","Decision Tree",0.759146341463415
"1815","Decision Tree",0.731707317073171
"1816","Decision Tree",0.73780487804878
"1817","Decision Tree",0.75609756097561
"1818","Decision Tree",0.692073170731707
"1819","Decision Tree",0.76219512195122
"1820","Decision Tree",0.746951219512195
"1821","Decision Tree",0.728658536585366
"1822","Decision Tree",0.759146341463415
"1823","Decision Tree",0.725609756097561
"1824","Decision Tree",0.731707317073171
"1825","Decision Tree",0.719512195121951
"1826","Decision Tree",0.740853658536585
"1827","Decision Tree",0.771341463414634
"1828","Decision Tree",0.716463414634146
"1829","Decision Tree",0.73780487804878
"1830","Decision Tree",0.728658536585366
"1831","Decision Tree",0.75
"1832","Decision Tree",0.768292682926829
"1833","Decision Tree",0.701219512195122
"1834","Decision Tree",0.701219512195122
"1835","Decision Tree",0.701219512195122
"1836","Decision Tree",0.719512195121951
"1837","Decision Tree",0.771341463414634
"1838","Decision Tree",0.75609756097561
"1839","Decision Tree",0.783536585365854
"1840","Decision Tree",0.725609756097561
"1841","Decision Tree",0.698170731707317
"1842","Decision Tree",0.771341463414634
"1843","Decision Tree",0.74390243902439
"1844","Decision Tree",0.765243902439024
"1845","Decision Tree",0.777439024390244
"1846","Decision Tree",0.774390243902439
"1847","Decision Tree",0.710365853658537
"1848","Decision Tree",0.716463414634146
"1849","Decision Tree",0.753048780487805
"1850","Decision Tree",0.76219512195122
"1851","Decision Tree",0.728658536585366
"1852","Decision Tree",0.753048780487805
"1853","Decision Tree",0.780487804878049
"1854","Decision Tree",0.786585365853659
"1855","Decision Tree",0.75
"1856","Decision Tree",0.734756097560976
"1857","Decision Tree",0.695121951219512
"1858","Decision Tree",0.731707317073171
"1859","Decision Tree",0.725609756097561
"1860","Decision Tree",0.777439024390244
"1861","Decision Tree",0.731707317073171
"1862","Decision Tree",0.698170731707317
"1863","Decision Tree",0.753048780487805
"1864","Decision Tree",0.76219512195122
"1865","Decision Tree",0.75609756097561
"1866","Decision Tree",0.759146341463415
"1867","Decision Tree",0.716463414634146
"1868","Decision Tree",0.746951219512195
"1869","Decision Tree",0.716463414634146
"1870","Decision Tree",0.746951219512195
"1871","Decision Tree",0.771341463414634
"1872","Decision Tree",0.725609756097561
"1873","Decision Tree",0.728658536585366
"1874","Decision Tree",0.746951219512195
"1875","Decision Tree",0.719512195121951
"1876","Decision Tree",0.728658536585366
"1877","Decision Tree",0.704268292682927
"1878","Decision Tree",0.765243902439024
"1879","Decision Tree",0.731707317073171
"1880","Decision Tree",0.75609756097561
"1881","Decision Tree",0.75609756097561
"1882","Decision Tree",0.731707317073171
"1883","Decision Tree",0.774390243902439
"1884","Decision Tree",0.728658536585366
"1885","Decision Tree",0.759146341463415
"1886","Decision Tree",0.75609756097561
"1887","Decision Tree",0.725609756097561
"1888","Decision Tree",0.765243902439024
"1889","Decision Tree",0.75
"1890","Decision Tree",0.746951219512195
"1891","Decision Tree",0.765243902439024
"1892","Decision Tree",0.76219512195122
"1893","Decision Tree",0.679878048780488
"1894","Decision Tree",0.73780487804878
"1895","Decision Tree",0.734756097560976
"1896","Decision Tree",0.740853658536585
"1897","Decision Tree",0.76219512195122
"1898","Decision Tree",0.725609756097561
"1899","Decision Tree",0.719512195121951
"1900","Decision Tree",0.74390243902439
"1901","Decision Tree",0.73780487804878
"1902","Decision Tree",0.734756097560976
"1903","Decision Tree",0.679878048780488
"1904","Decision Tree",0.746951219512195
"1905","Decision Tree",0.728658536585366
"1906","Decision Tree",0.777439024390244
"1907","Decision Tree",0.722560975609756
"1908","Decision Tree",0.73780487804878
"1909","Decision Tree",0.698170731707317
"1910","Decision Tree",0.73780487804878
"1911","Decision Tree",0.73780487804878
"1912","Decision Tree",0.780487804878049
"1913","Decision Tree",0.731707317073171
"1914","Decision Tree",0.759146341463415
"1915","Decision Tree",0.765243902439024
"1916","Decision Tree",0.731707317073171
"1917","Decision Tree",0.74390243902439
"1918","Decision Tree",0.734756097560976
"1919","Decision Tree",0.716463414634146
"1920","Decision Tree",0.692073170731707
"1921","Decision Tree",0.713414634146341
"1922","Decision Tree",0.765243902439024
"1923","Decision Tree",0.722560975609756
"1924","Decision Tree",0.774390243902439
"1925","Decision Tree",0.759146341463415
"1926","Decision Tree",0.728658536585366
"1927","Decision Tree",0.740853658536585
"1928","Decision Tree",0.783536585365854
"1929","Decision Tree",0.722560975609756
"1930","Decision Tree",0.746951219512195
"1931","Decision Tree",0.722560975609756
"1932","Decision Tree",0.759146341463415
"1933","Decision Tree",0.682926829268293
"1934","Decision Tree",0.789634146341463
"1935","Decision Tree",0.771341463414634
"1936","Decision Tree",0.710365853658537
"1937","Decision Tree",0.719512195121951
"1938","Decision Tree",0.716463414634146
"1939","Decision Tree",0.728658536585366
"1940","Decision Tree",0.740853658536585
"1941","Decision Tree",0.74390243902439
"1942","Decision Tree",0.75609756097561
"1943","Decision Tree",0.75609756097561
"1944","Decision Tree",0.740853658536585
"1945","Decision Tree",0.76219512195122
"1946","Decision Tree",0.710365853658537
"1947","Decision Tree",0.740853658536585
"1948","Decision Tree",0.76219512195122
"1949","Decision Tree",0.75
"1950","Decision Tree",0.74390243902439
"1951","Decision Tree",0.731707317073171
"1952","Decision Tree",0.719512195121951
"1953","Decision Tree",0.789634146341463
"1954","Decision Tree",0.719512195121951
"1955","Decision Tree",0.73780487804878
"1956","Decision Tree",0.719512195121951
"1957","Decision Tree",0.728658536585366
"1958","Decision Tree",0.728658536585366
"1959","Decision Tree",0.728658536585366
"1960","Decision Tree",0.75
"1961","Decision Tree",0.73780487804878
"1962","Decision Tree",0.774390243902439
"1963","Decision Tree",0.76219512195122
"1964","Decision Tree",0.76219512195122
"1965","Decision Tree",0.76219512195122
"1966","Decision Tree",0.731707317073171
"1967","Decision Tree",0.707317073170732
"1968","Decision Tree",0.731707317073171
"1969","Decision Tree",0.73780487804878
"1970","Decision Tree",0.722560975609756
"1971","Decision Tree",0.713414634146341
"1972","Decision Tree",0.76219512195122
"1973","Decision Tree",0.740853658536585
"1974","Decision Tree",0.73780487804878
"1975","Decision Tree",0.74390243902439
"1976","Decision Tree",0.76219512195122
"1977","Decision Tree",0.731707317073171
"1978","Decision Tree",0.695121951219512
"1979","Decision Tree",0.783536585365854
"1980","Decision Tree",0.689024390243902
"1981","Decision Tree",0.768292682926829
"1982","Decision Tree",0.75
"1983","Decision Tree",0.789634146341463
"1984","Decision Tree",0.731707317073171
"1985","Decision Tree",0.704268292682927
"1986","Decision Tree",0.789634146341463
"1987","Decision Tree",0.722560975609756
"1988","Decision Tree",0.725609756097561
"1989","Decision Tree",0.73780487804878
"1990","Decision Tree",0.771341463414634
"1991","Decision Tree",0.731707317073171
"1992","Decision Tree",0.765243902439024
"1993","Decision Tree",0.75
"1994","Decision Tree",0.76219512195122
"1995","Decision Tree",0.780487804878049
"1996","Decision Tree",0.74390243902439
"1997","Decision Tree",0.74390243902439
"1998","Decision Tree",0.75
"1999","Decision Tree",0.728658536585366
"2000","Decision Tree",0.75609756097561
"2001","Random Forest",0.759146341463415
"2002","Random Forest",0.76219512195122
"2003","Random Forest",0.75
"2004","Random Forest",0.698170731707317
"2005","Random Forest",0.679878048780488
"2006","Random Forest",0.716463414634146
"2007","Random Forest",0.701219512195122
"2008","Random Forest",0.719512195121951
"2009","Random Forest",0.734756097560976
"2010","Random Forest",0.759146341463415
"2011","Random Forest",0.731707317073171
"2012","Random Forest",0.746951219512195
"2013","Random Forest",0.719512195121951
"2014","Random Forest",0.710365853658537
"2015","Random Forest",0.774390243902439
"2016","Random Forest",0.75609756097561
"2017","Random Forest",0.734756097560976
"2018","Random Forest",0.728658536585366
"2019","Random Forest",0.753048780487805
"2020","Random Forest",0.746951219512195
"2021","Random Forest",0.75609756097561
"2022","Random Forest",0.704268292682927
"2023","Random Forest",0.722560975609756
"2024","Random Forest",0.734756097560976
"2025","Random Forest",0.75
"2026","Random Forest",0.731707317073171
"2027","Random Forest",0.725609756097561
"2028","Random Forest",0.74390243902439
"2029","Random Forest",0.753048780487805
"2030","Random Forest",0.759146341463415
"2031","Random Forest",0.75609756097561
"2032","Random Forest",0.725609756097561
"2033","Random Forest",0.74390243902439
"2034","Random Forest",0.75
"2035","Random Forest",0.780487804878049
"2036","Random Forest",0.722560975609756
"2037","Random Forest",0.777439024390244
"2038","Random Forest",0.74390243902439
"2039","Random Forest",0.73780487804878
"2040","Random Forest",0.734756097560976
"2041","Random Forest",0.740853658536585
"2042","Random Forest",0.76219512195122
"2043","Random Forest",0.731707317073171
"2044","Random Forest",0.73780487804878
"2045","Random Forest",0.777439024390244
"2046","Random Forest",0.74390243902439
"2047","Random Forest",0.74390243902439
"2048","Random Forest",0.728658536585366
"2049","Random Forest",0.753048780487805
"2050","Random Forest",0.783536585365854
"2051","Random Forest",0.746951219512195
"2052","Random Forest",0.75609756097561
"2053","Random Forest",0.713414634146341
"2054","Random Forest",0.716463414634146
"2055","Random Forest",0.731707317073171
"2056","Random Forest",0.75
"2057","Random Forest",0.75
"2058","Random Forest",0.765243902439024
"2059","Random Forest",0.746951219512195
"2060","Random Forest",0.73780487804878
"2061","Random Forest",0.777439024390244
"2062","Random Forest",0.746951219512195
"2063","Random Forest",0.728658536585366
"2064","Random Forest",0.75
"2065","Random Forest",0.725609756097561
"2066","Random Forest",0.75
"2067","Random Forest",0.73780487804878
"2068","Random Forest",0.75609756097561
"2069","Random Forest",0.728658536585366
"2070","Random Forest",0.725609756097561
"2071","Random Forest",0.725609756097561
"2072","Random Forest",0.740853658536585
"2073","Random Forest",0.731707317073171
"2074","Random Forest",0.765243902439024
"2075","Random Forest",0.731707317073171
"2076","Random Forest",0.76219512195122
"2077","Random Forest",0.75
"2078","Random Forest",0.774390243902439
"2079","Random Forest",0.722560975609756
"2080","Random Forest",0.801829268292683
"2081","Random Forest",0.728658536585366
"2082","Random Forest",0.710365853658537
"2083","Random Forest",0.753048780487805
"2084","Random Forest",0.75609756097561
"2085","Random Forest",0.719512195121951
"2086","Random Forest",0.753048780487805
"2087","Random Forest",0.731707317073171
"2088","Random Forest",0.789634146341463
"2089","Random Forest",0.722560975609756
"2090","Random Forest",0.731707317073171
"2091","Random Forest",0.719512195121951
"2092","Random Forest",0.76219512195122
"2093","Random Forest",0.728658536585366
"2094","Random Forest",0.777439024390244
"2095","Random Forest",0.701219512195122
"2096","Random Forest",0.76219512195122
"2097","Random Forest",0.740853658536585
"2098","Random Forest",0.731707317073171
"2099","Random Forest",0.731707317073171
"2100","Random Forest",0.759146341463415
"2101","Random Forest",0.759146341463415
"2102","Random Forest",0.740853658536585
"2103","Random Forest",0.707317073170732
"2104","Random Forest",0.740853658536585
"2105","Random Forest",0.722560975609756
"2106","Random Forest",0.783536585365854
"2107","Random Forest",0.759146341463415
"2108","Random Forest",0.740853658536585
"2109","Random Forest",0.777439024390244
"2110","Random Forest",0.774390243902439
"2111","Random Forest",0.713414634146341
"2112","Random Forest",0.740853658536585
"2113","Random Forest",0.728658536585366
"2114","Random Forest",0.777439024390244
"2115","Random Forest",0.792682926829268
"2116","Random Forest",0.765243902439024
"2117","Random Forest",0.73780487804878
"2118","Random Forest",0.76219512195122
"2119","Random Forest",0.73780487804878
"2120","Random Forest",0.713414634146341
"2121","Random Forest",0.725609756097561
"2122","Random Forest",0.73780487804878
"2123","Random Forest",0.74390243902439
"2124","Random Forest",0.75609756097561
"2125","Random Forest",0.792682926829268
"2126","Random Forest",0.716463414634146
"2127","Random Forest",0.753048780487805
"2128","Random Forest",0.792682926829268
"2129","Random Forest",0.780487804878049
"2130","Random Forest",0.768292682926829
"2131","Random Forest",0.76219512195122
"2132","Random Forest",0.740853658536585
"2133","Random Forest",0.73780487804878
"2134","Random Forest",0.746951219512195
"2135","Random Forest",0.725609756097561
"2136","Random Forest",0.707317073170732
"2137","Random Forest",0.713414634146341
"2138","Random Forest",0.765243902439024
"2139","Random Forest",0.74390243902439
"2140","Random Forest",0.682926829268293
"2141","Random Forest",0.707317073170732
"2142","Random Forest",0.75609756097561
"2143","Random Forest",0.76219512195122
"2144","Random Forest",0.75
"2145","Random Forest",0.753048780487805
"2146","Random Forest",0.75
"2147","Random Forest",0.673780487804878
"2148","Random Forest",0.740853658536585
"2149","Random Forest",0.75
"2150","Random Forest",0.820121951219512
"2151","Random Forest",0.734756097560976
"2152","Random Forest",0.768292682926829
"2153","Random Forest",0.73780487804878
"2154","Random Forest",0.76219512195122
"2155","Random Forest",0.746951219512195
"2156","Random Forest",0.759146341463415
"2157","Random Forest",0.734756097560976
"2158","Random Forest",0.722560975609756
"2159","Random Forest",0.768292682926829
"2160","Random Forest",0.76219512195122
"2161","Random Forest",0.74390243902439
"2162","Random Forest",0.746951219512195
"2163","Random Forest",0.75
"2164","Random Forest",0.710365853658537
"2165","Random Forest",0.759146341463415
"2166","Random Forest",0.722560975609756
"2167","Random Forest",0.707317073170732
"2168","Random Forest",0.704268292682927
"2169","Random Forest",0.725609756097561
"2170","Random Forest",0.731707317073171
"2171","Random Forest",0.75
"2172","Random Forest",0.768292682926829
"2173","Random Forest",0.746951219512195
"2174","Random Forest",0.75
"2175","Random Forest",0.722560975609756
"2176","Random Forest",0.719512195121951
"2177","Random Forest",0.771341463414634
"2178","Random Forest",0.759146341463415
"2179","Random Forest",0.75609756097561
"2180","Random Forest",0.74390243902439
"2181","Random Forest",0.777439024390244
"2182","Random Forest",0.74390243902439
"2183","Random Forest",0.725609756097561
"2184","Random Forest",0.710365853658537
"2185","Random Forest",0.75609756097561
"2186","Random Forest",0.740853658536585
"2187","Random Forest",0.771341463414634
"2188","Random Forest",0.704268292682927
"2189","Random Forest",0.722560975609756
"2190","Random Forest",0.75
"2191","Random Forest",0.75
"2192","Random Forest",0.704268292682927
"2193","Random Forest",0.774390243902439
"2194","Random Forest",0.780487804878049
"2195","Random Forest",0.722560975609756
"2196","Random Forest",0.704268292682927
"2197","Random Forest",0.753048780487805
"2198","Random Forest",0.746951219512195
"2199","Random Forest",0.765243902439024
"2200","Random Forest",0.695121951219512
"2201","Random Forest",0.73780487804878
"2202","Random Forest",0.728658536585366
"2203","Random Forest",0.76219512195122
"2204","Random Forest",0.692073170731707
"2205","Random Forest",0.777439024390244
"2206","Random Forest",0.786585365853659
"2207","Random Forest",0.765243902439024
"2208","Random Forest",0.740853658536585
"2209","Random Forest",0.759146341463415
"2210","Random Forest",0.740853658536585
"2211","Random Forest",0.728658536585366
"2212","Random Forest",0.74390243902439
"2213","Random Forest",0.73780487804878
"2214","Random Forest",0.75
"2215","Random Forest",0.75
"2216","Random Forest",0.725609756097561
"2217","Random Forest",0.759146341463415
"2218","Random Forest",0.73780487804878
"2219","Random Forest",0.753048780487805
"2220","Random Forest",0.725609756097561
"2221","Random Forest",0.728658536585366
"2222","Random Forest",0.75
"2223","Random Forest",0.731707317073171
"2224","Random Forest",0.783536585365854
"2225","Random Forest",0.76219512195122
"2226","Random Forest",0.728658536585366
"2227","Random Forest",0.75609756097561
"2228","Random Forest",0.76219512195122
"2229","Random Forest",0.746951219512195
"2230","Random Forest",0.722560975609756
"2231","Random Forest",0.774390243902439
"2232","Random Forest",0.710365853658537
"2233","Random Forest",0.75609756097561
"2234","Random Forest",0.759146341463415
"2235","Random Forest",0.74390243902439
"2236","Random Forest",0.771341463414634
"2237","Random Forest",0.768292682926829
"2238","Random Forest",0.774390243902439
"2239","Random Forest",0.765243902439024
"2240","Random Forest",0.76219512195122
"2241","Random Forest",0.771341463414634
"2242","Random Forest",0.704268292682927
"2243","Random Forest",0.722560975609756
"2244","Random Forest",0.728658536585366
"2245","Random Forest",0.753048780487805
"2246","Random Forest",0.746951219512195
"2247","Random Forest",0.74390243902439
"2248","Random Forest",0.74390243902439
"2249","Random Forest",0.707317073170732
"2250","Random Forest",0.768292682926829
"2251","Random Forest",0.780487804878049
"2252","Random Forest",0.734756097560976
"2253","Random Forest",0.731707317073171
"2254","Random Forest",0.728658536585366
"2255","Random Forest",0.731707317073171
"2256","Random Forest",0.734756097560976
"2257","Random Forest",0.731707317073171
"2258","Random Forest",0.774390243902439
"2259","Random Forest",0.76219512195122
"2260","Random Forest",0.795731707317073
"2261","Random Forest",0.765243902439024
"2262","Random Forest",0.746951219512195
"2263","Random Forest",0.75609756097561
"2264","Random Forest",0.746951219512195
"2265","Random Forest",0.722560975609756
"2266","Random Forest",0.74390243902439
"2267","Random Forest",0.783536585365854
"2268","Random Forest",0.716463414634146
"2269","Random Forest",0.76219512195122
"2270","Random Forest",0.76219512195122
"2271","Random Forest",0.75609756097561
"2272","Random Forest",0.76219512195122
"2273","Random Forest",0.765243902439024
"2274","Random Forest",0.722560975609756
"2275","Random Forest",0.759146341463415
"2276","Random Forest",0.792682926829268
"2277","Random Forest",0.759146341463415
"2278","Random Forest",0.759146341463415
"2279","Random Forest",0.780487804878049
"2280","Random Forest",0.740853658536585
"2281","Random Forest",0.728658536585366
"2282","Random Forest",0.75
"2283","Random Forest",0.75
"2284","Random Forest",0.722560975609756
"2285","Random Forest",0.75609756097561
"2286","Random Forest",0.728658536585366
"2287","Random Forest",0.774390243902439
"2288","Random Forest",0.768292682926829
"2289","Random Forest",0.801829268292683
"2290","Random Forest",0.765243902439024
"2291","Random Forest",0.740853658536585
"2292","Random Forest",0.759146341463415
"2293","Random Forest",0.759146341463415
"2294","Random Forest",0.759146341463415
"2295","Random Forest",0.783536585365854
"2296","Random Forest",0.734756097560976
"2297","Random Forest",0.774390243902439
"2298","Random Forest",0.73780487804878
"2299","Random Forest",0.719512195121951
"2300","Random Forest",0.774390243902439
"2301","Random Forest",0.789634146341463
"2302","Random Forest",0.725609756097561
"2303","Random Forest",0.765243902439024
"2304","Random Forest",0.777439024390244
"2305","Random Forest",0.780487804878049
"2306","Random Forest",0.75
"2307","Random Forest",0.719512195121951
"2308","Random Forest",0.759146341463415
"2309","Random Forest",0.768292682926829
"2310","Random Forest",0.728658536585366
"2311","Random Forest",0.73780487804878
"2312","Random Forest",0.719512195121951
"2313","Random Forest",0.75609756097561
"2314","Random Forest",0.76219512195122
"2315","Random Forest",0.746951219512195
"2316","Random Forest",0.731707317073171
"2317","Random Forest",0.707317073170732
"2318","Random Forest",0.768292682926829
"2319","Random Forest",0.722560975609756
"2320","Random Forest",0.734756097560976
"2321","Random Forest",0.707317073170732
"2322","Random Forest",0.734756097560976
"2323","Random Forest",0.774390243902439
"2324","Random Forest",0.722560975609756
"2325","Random Forest",0.759146341463415
"2326","Random Forest",0.759146341463415
"2327","Random Forest",0.728658536585366
"2328","Random Forest",0.716463414634146
"2329","Random Forest",0.728658536585366
"2330","Random Forest",0.759146341463415
"2331","Random Forest",0.771341463414634
"2332","Random Forest",0.75609756097561
"2333","Random Forest",0.734756097560976
"2334","Random Forest",0.73780487804878
"2335","Random Forest",0.692073170731707
"2336","Random Forest",0.734756097560976
"2337","Random Forest",0.725609756097561
"2338","Random Forest",0.731707317073171
"2339","Random Forest",0.728658536585366
"2340","Random Forest",0.753048780487805
"2341","Random Forest",0.740853658536585
"2342","Random Forest",0.746951219512195
"2343","Random Forest",0.759146341463415
"2344","Random Forest",0.765243902439024
"2345","Random Forest",0.75609756097561
"2346","Random Forest",0.74390243902439
"2347","Random Forest",0.759146341463415
"2348","Random Forest",0.774390243902439
"2349","Random Forest",0.75
"2350","Random Forest",0.734756097560976
"2351","Random Forest",0.75609756097561
"2352","Random Forest",0.774390243902439
"2353","Random Forest",0.728658536585366
"2354","Random Forest",0.74390243902439
