Experiment-number,Tp,Fn,Fp,Tn,Precision,Recall,F-score,Accuracy,Miss-rate,Fall-out-rate
53.0,116.0,49.0,30.0,134.0,0.7945205479452054,0.703030303030303,0.7459807073954984,0.7598784194528876,0.196,0.18292682926829268
54.0,119.0,44.0,21.0,145.0,0.85,0.7300613496932515,0.7854785478547854,0.8024316109422492,0.16666666666666666,0.12650602409638553
55.0,119.0,56.0,38.0,116.0,0.7579617834394905,0.68,0.7168674698795181,0.7142857142857143,0.23829787234042554,0.24675324675324675
56.0,109.0,55.0,38.0,127.0,0.7414965986394558,0.6646341463414634,0.7009646302250804,0.7173252279635258,0.2330508474576271,0.23030303030303031
57.0,121.0,39.0,35.0,134.0,0.7756410256410257,0.75625,0.7658227848101266,0.7750759878419453,0.15294117647058825,0.20710059171597633
58.0,106.0,56.0,37.0,130.0,0.7412587412587412,0.654320987654321,0.6950819672131148,0.7173252279635258,0.23728813559322035,0.2215568862275449
59.0,126.0,51.0,16.0,136.0,0.8873239436619719,0.711864406779661,0.7899686520376176,0.7963525835866262,0.1946564885496183,0.10526315789473684
60.0,108.0,48.0,33.0,140.0,0.7659574468085106,0.6923076923076923,0.7272727272727273,0.7537993920972644,0.1935483870967742,0.1907514450867052
61.0,115.0,42.0,31.0,141.0,0.7876712328767124,0.732484076433121,0.759075907590759,0.7781155015197568,0.1640625,0.18023255813953487
62.0,123.0,50.0,30.0,126.0,0.803921568627451,0.7109826589595376,0.754601226993865,0.756838905775076,0.20080321285140562,0.19230769230769232
63.0,121.0,44.0,33.0,131.0,0.7857142857142857,0.7333333333333333,0.7586206896551724,0.7659574468085106,0.1746031746031746,0.20121951219512196
64.0,118.0,54.0,34.0,123.0,0.7763157894736842,0.686046511627907,0.7283950617283951,0.7325227963525835,0.22406639004149378,0.21656050955414013
65.0,122.0,47.0,35.0,125.0,0.7770700636942676,0.7218934911242604,0.7484662576687117,0.7507598784194529,0.1902834008097166,0.21875
66.0,129.0,44.0,34.0,122.0,0.7914110429447853,0.7456647398843931,0.7678571428571429,0.7629179331306991,0.1752988047808765,0.21794871794871795
67.0,116.0,47.0,38.0,128.0,0.7532467532467533,0.7116564417177914,0.7318611987381703,0.7416413373860182,0.19262295081967212,0.2289156626506024
68.0,113.0,47.0,38.0,131.0,0.7483443708609272,0.70625,0.7266881028938906,0.7416413373860182,0.19262295081967212,0.22485207100591717
69.0,114.0,55.0,30.0,130.0,0.7916666666666666,0.6745562130177515,0.7284345047923323,0.7416413373860182,0.22540983606557377,0.1875
70.0,120.0,45.0,27.0,137.0,0.8163265306122449,0.7272727272727273,0.7692307692307693,0.7811550151975684,0.17509727626459143,0.16463414634146342
71.0,126.0,42.0,33.0,128.0,0.7924528301886793,0.75,0.7706422018348624,0.7720364741641338,0.16535433070866143,0.20496894409937888
