Experiment-number,Tp,Fn,Fp,Tn,Precision,Recall,F-score,Accuracy,Miss-rate,Fall-out-rate
53.0,114.0,49.0,28.0,138.0,0.8028169014084507,0.6993865030674846,0.7475409836065574,0.7659574468085106,0.19444444444444445,0.1686746987951807
54.0,126.0,54.0,21.0,128.0,0.8571428571428571,0.7,0.7706422018348624,0.7720364741641338,0.2125984251968504,0.14093959731543623
55.0,114.0,44.0,34.0,137.0,0.7702702702702703,0.7215189873417721,0.7450980392156863,0.7629179331306991,0.1752988047808765,0.19883040935672514
56.0,127.0,37.0,26.0,139.0,0.8300653594771242,0.774390243902439,0.8012618296529969,0.8085106382978723,0.13909774436090225,0.15757575757575756
57.0,122.0,46.0,35.0,126.0,0.7770700636942676,0.7261904761904762,0.7507692307692307,0.7537993920972644,0.18548387096774194,0.21739130434782608
58.0,112.0,53.0,39.0,125.0,0.7417218543046358,0.6787878787878788,0.7088607594936709,0.7203647416413373,0.22362869198312235,0.23780487804878048
59.0,108.0,50.0,42.0,129.0,0.72,0.6835443037974683,0.7012987012987013,0.7203647416413373,0.2109704641350211,0.24561403508771928
60.0,122.0,46.0,30.0,131.0,0.8026315789473685,0.7261904761904762,0.7625,0.7689969604863222,0.18181818181818182,0.18633540372670807
61.0,108.0,52.0,35.0,134.0,0.7552447552447552,0.675,0.7128712871287128,0.7355623100303952,0.21487603305785125,0.20710059171597633
62.0,122.0,46.0,29.0,132.0,0.8079470198675497,0.7261904761904762,0.7648902821316614,0.7720364741641338,0.18110236220472442,0.18012422360248448
63.0,113.0,49.0,27.0,140.0,0.8071428571428572,0.6975308641975309,0.7483443708609272,0.7689969604863222,0.19367588932806323,0.16167664670658682
64.0,111.0,48.0,40.0,130.0,0.7350993377483444,0.6981132075471698,0.7161290322580646,0.7325227963525835,0.1991701244813278,0.23529411764705882
65.0,111.0,45.0,44.0,129.0,0.7161290322580646,0.7115384615384616,0.7138263665594855,0.729483282674772,0.1875,0.2543352601156069
66.0,122.0,37.0,34.0,136.0,0.782051282051282,0.7672955974842768,0.7746031746031746,0.78419452887538,0.1434108527131783,0.2
67.0,123.0,44.0,36.0,126.0,0.7735849056603774,0.7365269461077845,0.754601226993865,0.756838905775076,0.17670682730923695,0.2222222222222222
68.0,123.0,45.0,31.0,130.0,0.7987012987012987,0.7321428571428571,0.7639751552795031,0.7689969604863222,0.17786561264822134,0.19254658385093168
69.0,120.0,54.0,23.0,132.0,0.8391608391608392,0.6896551724137931,0.7570977917981072,0.7659574468085106,0.21428571428571427,0.14838709677419354
70.0,116.0,50.0,28.0,135.0,0.8055555555555556,0.6987951807228916,0.7483870967741936,0.7629179331306991,0.199203187250996,0.17177914110429449
71.0,113.0,56.0,33.0,127.0,0.773972602739726,0.6686390532544378,0.7174603174603175,0.729483282674772,0.23333333333333334,0.20625
72.0,112.0,51.0,30.0,136.0,0.7887323943661971,0.6871165644171779,0.7344262295081967,0.7537993920972644,0.2056451612903226,0.18072289156626506
73.0,124.0,49.0,24.0,132.0,0.8378378378378378,0.7167630057803468,0.7725856697819314,0.7781155015197568,0.19140625,0.15384615384615385
74.0,122.0,49.0,26.0,132.0,0.8243243243243243,0.7134502923976608,0.7648902821316614,0.7720364741641338,0.19291338582677164,0.16455696202531644
75.0,109.0,49.0,31.0,140.0,0.7785714285714286,0.689873417721519,0.7315436241610739,0.756838905775076,0.19678714859437751,0.18128654970760233
76.0,125.0,44.0,24.0,136.0,0.8389261744966443,0.7396449704142012,0.7861635220125787,0.7933130699088146,0.1685823754789272,0.15
77.0,117.0,41.0,28.0,143.0,0.8068965517241379,0.740506329113924,0.7722772277227723,0.790273556231003,0.1576923076923077,0.16374269005847952
78.0,107.0,54.0,31.0,137.0,0.7753623188405797,0.6645962732919255,0.7157190635451505,0.7416413373860182,0.22131147540983606,0.18452380952380953
79.0,118.0,44.0,35.0,132.0,0.7712418300653595,0.7283950617283951,0.7492063492063492,0.7598784194528876,0.176,0.20958083832335328
80.0,113.0,49.0,27.0,140.0,0.8071428571428572,0.6975308641975309,0.7483443708609272,0.7689969604863222,0.19367588932806323,0.16167664670658682
81.0,113.0,45.0,26.0,145.0,0.8129496402877698,0.7151898734177216,0.7609427609427609,0.78419452887538,0.1744186046511628,0.15204678362573099
82.0,112.0,34.0,35.0,148.0,0.7619047619047619,0.7671232876712328,0.764505119453925,0.790273556231003,0.13076923076923078,0.1912568306010929
83.0,116.0,50.0,34.0,129.0,0.7733333333333333,0.6987951807228916,0.7341772151898734,0.7446808510638298,0.20408163265306123,0.2085889570552147
84.0,117.0,55.0,24.0,133.0,0.8297872340425532,0.6802325581395349,0.7476038338658147,0.7598784194528876,0.22,0.15286624203821655
85.0,112.0,45.0,28.0,144.0,0.8,0.7133757961783439,0.7542087542087542,0.7781155015197568,0.17578125,0.16279069767441862
86.0,114.0,47.0,40.0,128.0,0.7402597402597403,0.7080745341614907,0.7238095238095238,0.7355623100303952,0.19421487603305784,0.23809523809523808
87.0,117.0,50.0,36.0,126.0,0.7647058823529411,0.7005988023952096,0.73125,0.7386018237082067,0.205761316872428,0.2222222222222222
88.0,113.0,50.0,37.0,129.0,0.7533333333333333,0.6932515337423313,0.7220447284345048,0.7355623100303952,0.2066115702479339,0.22289156626506024
89.0,121.0,51.0,38.0,119.0,0.7610062893081762,0.7034883720930233,0.7311178247734139,0.729483282674772,0.2125,0.24203821656050956
90.0,115.0,49.0,30.0,135.0,0.7931034482758621,0.7012195121951219,0.7443365695792881,0.7598784194528876,0.196,0.18181818181818182
91.0,117.0,54.0,33.0,125.0,0.78,0.6842105263157895,0.7289719626168224,0.7355623100303952,0.2231404958677686,0.2088607594936709
92.0,113.0,58.0,28.0,130.0,0.8014184397163121,0.6608187134502924,0.7243589743589743,0.7386018237082067,0.23868312757201646,0.17721518987341772
93.0,120.0,51.0,26.0,132.0,0.821917808219178,0.7017543859649122,0.7570977917981072,0.7659574468085106,0.20238095238095238,0.16455696202531644
94.0,113.0,48.0,26.0,142.0,0.8129496402877698,0.7018633540372671,0.7533333333333333,0.7750759878419453,0.18823529411764706,0.15476190476190477
95.0,120.0,51.0,35.0,123.0,0.7741935483870968,0.7017543859649122,0.7361963190184049,0.7386018237082067,0.20987654320987653,0.22151898734177214
96.0,114.0,56.0,28.0,131.0,0.8028169014084507,0.6705882352941176,0.7307692307692307,0.7446808510638298,0.22857142857142856,0.1761006289308176
97.0,114.0,49.0,32.0,134.0,0.7808219178082192,0.6993865030674846,0.7378640776699029,0.7537993920972644,0.1975806451612903,0.1927710843373494
98.0,115.0,55.0,26.0,133.0,0.8156028368794326,0.6764705882352942,0.7395498392282959,0.7537993920972644,0.2217741935483871,0.16352201257861634
99.0,123.0,39.0,34.0,133.0,0.7834394904458599,0.7592592592592593,0.7711598746081505,0.7781155015197568,0.15234375,0.20359281437125748
100.0,122.0,47.0,35.0,125.0,0.7770700636942676,0.7218934911242604,0.7484662576687117,0.7507598784194529,0.1902834008097166,0.21875
