Experiment-number, TP, FN, FP, TN, Precision, Recall, F-score, Accuracy, Miss-rate, Fall-out-rate
56,112,52,28,136,0.8,0.682926829268293,0.736842105263158,0.75609756097561,0.209677419354839,0.170731707317073
57,122,42,42,122,0.74390243902439,0.74390243902439,0.74390243902439,0.74390243902439,0.172131147540984,0.25609756097561
58,122,42,40,124,0.753086419753086,0.74390243902439,0.748466257668712,0.75,0.170731707317073,0.24390243902439
59,110,54,33,131,0.769230769230769,0.670731707317073,0.716612377850163,0.734756097560976,0.224066390041494,0.201219512195122
60,116,48,38,126,0.753246753246753,0.707317073170732,0.729559748427673,0.73780487804878,0.198347107438017,0.231707317073171
61,126,38,38,126,0.768292682926829,0.768292682926829,0.768292682926829,0.768292682926829,0.150793650793651,0.231707317073171
62,121,43,40,124,0.751552795031056,0.73780487804878,0.744615384615385,0.746951219512195,0.175510204081633,0.24390243902439
63,119,45,32,132,0.788079470198676,0.725609756097561,0.755555555555556,0.765243902439024,0.179282868525896,0.195121951219512
64,117,47,43,121,0.73125,0.713414634146341,0.722222222222222,0.725609756097561,0.197478991596639,0.26219512195122
65,129,35,47,117,0.732954545454545,0.786585365853659,0.758823529411765,0.75,0.142276422764228,0.286585365853659
66,126,38,50,114,0.715909090909091,0.768292682926829,0.741176470588235,0.731707317073171,0.158333333333333,0.304878048780488
67,115,49,37,127,0.756578947368421,0.701219512195122,0.727848101265823,0.73780487804878,0.202479338842975,0.225609756097561
68,116,48,43,121,0.729559748427673,0.707317073170732,0.718266253869969,0.722560975609756,0.20253164556962,0.26219512195122
69,125,39,42,122,0.748502994011976,0.76219512195122,0.755287009063444,0.753048780487805,0.157894736842105,0.25609756097561
70,108,56,33,131,0.765957446808511,0.658536585365854,0.708196721311475,0.728658536585366,0.234309623430962,0.201219512195122
71,127,37,39,125,0.765060240963855,0.774390243902439,0.76969696969697,0.768292682926829,0.146825396825397,0.23780487804878
72,124,40,27,137,0.821192052980132,0.75609756097561,0.787301587301587,0.795731707317073,0.153256704980843,0.164634146341463
73,126,38,46,118,0.732558139534884,0.768292682926829,0.75,0.74390243902439,0.155737704918033,0.280487804878049
74,120,44,43,121,0.736196319018405,0.731707317073171,0.73394495412844,0.734756097560976,0.182572614107884,0.26219512195122
75,113,51,46,118,0.710691823899371,0.689024390243902,0.69969040247678,0.704268292682927,0.220779220779221,0.280487804878049
76,128,36,37,127,0.775757575757576,0.780487804878049,0.778115501519757,0.777439024390244,0.141176470588235,0.225609756097561
77,129,35,45,119,0.741379310344828,0.786585365853659,0.763313609467456,0.75609756097561,0.141129032258065,0.274390243902439
78,115,49,39,125,0.746753246753247,0.701219512195122,0.723270440251572,0.731707317073171,0.204166666666667,0.23780487804878
79,118,46,35,129,0.77124183006536,0.719512195121951,0.744479495268139,0.753048780487805,0.186234817813765,0.213414634146341
80,118,46,32,132,0.786666666666667,0.719512195121951,0.751592356687898,0.76219512195122,0.184,0.195121951219512
81,113,51,28,136,0.801418439716312,0.689024390243902,0.740983606557377,0.759146341463415,0.204819277108434,0.170731707317073
82,111,53,35,129,0.76027397260274,0.676829268292683,0.716129032258065,0.731707317073171,0.220833333333333,0.213414634146341
83,130,34,46,118,0.738636363636364,0.792682926829268,0.764705882352941,0.75609756097561,0.137096774193548,0.280487804878049
84,133,31,40,124,0.76878612716763,0.810975609756098,0.789317507418398,0.783536585365854,0.120622568093385,0.24390243902439
85,107,57,38,126,0.737931034482759,0.652439024390244,0.692556634304207,0.710365853658537,0.244635193133047,0.231707317073171
86,130,34,43,121,0.751445086705202,0.792682926829268,0.771513353115727,0.765243902439024,0.135458167330677,0.26219512195122
87,118,46,49,115,0.706586826347305,0.719512195121951,0.712990936555891,0.710365853658537,0.197424892703863,0.298780487804878
88,130,34,40,124,0.764705882352941,0.792682926829268,0.778443113772455,0.774390243902439,0.133858267716535,0.24390243902439
89,117,47,50,114,0.70059880239521,0.713414634146341,0.706948640483384,0.704268292682927,0.203463203463203,0.304878048780488
90,128,36,39,125,0.766467065868264,0.780487804878049,0.773413897280967,0.771341463414634,0.142292490118577,0.23780487804878
91,132,32,51,113,0.721311475409836,0.804878048780488,0.760806916426513,0.746951219512195,0.130612244897959,0.310975609756098
92,118,46,38,126,0.756410256410256,0.719512195121951,0.7375,0.74390243902439,0.188524590163934,0.231707317073171
93,135,29,34,130,0.798816568047337,0.823170731707317,0.810810810810811,0.807926829268293,0.109433962264151,0.207317073170732
94,125,39,42,122,0.748502994011976,0.76219512195122,0.755287009063444,0.753048780487805,0.157894736842105,0.25609756097561
95,118,46,30,134,0.797297297297297,0.719512195121951,0.756410256410256,0.768292682926829,0.182539682539683,0.182926829268293
96,125,39,43,121,0.744047619047619,0.76219512195122,0.753012048192771,0.75,0.158536585365854,0.26219512195122
97,126,38,48,116,0.724137931034483,0.768292682926829,0.745562130177515,0.73780487804878,0.15702479338843,0.292682926829268
98,118,46,35,129,0.77124183006536,0.719512195121951,0.744479495268139,0.753048780487805,0.186234817813765,0.213414634146341
99,114,50,41,123,0.735483870967742,0.695121951219512,0.714733542319749,0.722560975609756,0.210970464135021,0.25
100,116,48,34,130,0.773333333333333,0.707317073170732,0.738853503184713,0.75,0.195121951219512,0.207317073170732
